[combat] time=0.365 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.366 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.366 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[action] time=0.545 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.546 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.557 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[spell-sweep] time=0.599 character=Test class=1 spell=8326 name=Ghost school=PHYSICAL castType=CAST result=SMSG_SPELL_GO animation=none effect=Spells\Ghost_state.mdx targetType=SERVER gcdReady=True cooldownReady=True resourceType=MANA resourceBefore=0 resourceCost=0 resolved=0x0000000000000000 sent=True
[combat] time=0.613 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.613 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[spell-sweep] time=0.617 character=Test class=1 spell=836 name=LOGINEFFECT school=PHYSICAL castType=CAST result=SMSG_SPELL_GO animation=none effect=Particles\LoginFX.mdl targetType=SERVER gcdReady=True cooldownReady=True resourceType=MANA resourceBefore=0 resourceCost=0 resolved=0x0000000000000000 sent=True
[portrait] time=2.695 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42355 rgb=0..255 alpha=202..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=3.245 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=3.245 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=3.281 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=13;hex=00000000070000002E67707300
[combat] time=3.281 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gps
[combat] time=3.301 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=26;hex=00000000070000002E6D6F646966792072616765203130303000
[combat] time=3.301 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.modify_rage_1000
[combat] time=3.306 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=010100000000000000009BEC9D04CDD70BC6357E04C3F90FA742645D883F0E000000
[combat] time=3.307 event=TeleportApplied cause=server-authoritative target=0x0000000000000001 detail=counter=0;position=-8949.95|-132.493|83.5312;orientation=1.06535;movementTime=77458587;flags=0x00000000
[combat] time=3.307 event=TeleportWire cause=client-send target=0x0000000000000000 detail=opcode=0x00C7;bytes=16;hex=010000000000000000000000EB0C0000
[combat] time=3.406 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=34;hex=0A00000000000000000000000010000000596F7520617265204F5554646F6F720000
[combat] time=3.406 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=97;hex=0A0000000000000000000000004F0000004D61703A203020284561737465726E204B696E67646F6D7329205A6F6E653A2031322028456C77796E6E20466F726573742920417265613A203920284E6F72746873686972652056616C6C6579290000
[combat] time=3.406 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=84;hex=0A00000000000000000000000042000000583A202D383934392E39353031393520593A202D3133322E343932393936205A3A2038332E353239353236204F7269656E746174696F6E3A20312E3036353335300000
[combat] time=3.406 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=54;hex=0A00000000000000000000000024000000677269645B33322C34385D63656C6C5B31322C335D20496E7374616E636549443A20300000
[combat] time=3.406 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000205A6F6E65583A2034382E303535303233205A6F6E65593A2034332E3635323233330000
[combat] time=3.406 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=89;hex=0A0000000000000000000000004700000047726F756E645A3A2038332E35333038333820466C6F6F725A3A2038332E353330383338204861766520686569676874206461746120284D61703A203120564D61703A2031290000
[combat] time=3.406 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=88;hex=0A00000000000000000000000046000000596F75206368616E6765642072616765206F66207C6366666666666666667C48706C617965723A546573747C685B546573745D7C687C7220746F20313030302F313030302E0000
[combat] time=3.411 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_OUTdoor
[combat] time=3.411 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Map:_0_(Eastern_Kingdoms)_Zone:_12_(Elwynn_Forest)_Area:_9_(Northshire_Valley)
[combat] time=3.411 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=X:_-8949.950195_Y:_-132.492996_Z:_83.529526_Orientation:_1.065350
[combat] time=3.411 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=grid[32,48]cell[12,3]_InstanceID:_0
[combat] time=3.411 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=_ZoneX:_48.055023_ZoneY:_43.652233
[combat] time=3.411 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GroundZ:_83.530838_FloorZ:_83.530838_Have_height_data_(Map:_1_VMap:_1)
[combat] time=3.411 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_changed_rage_of_|cffffffff|Hplayer:Test|h[Test]|h|r_to_1000/1000.
[combat] time=4.315 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=24;hex=00000000070000002E636F6F6C646F776E20636C65617200
[combat] time=4.315 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.cooldown_clear
[combat] time=4.454 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=87;hex=0A00000000000000000000000045000000416C6C207370656C6C20636F6F6C646F776E732072656D6F76656420666F72207C6366666666666666667C48706C617965723A546573747C685B546573745D7C687C722E0000
[combat] time=4.459 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=All_spell_cooldowns_removed_for_|cffffffff|Hplayer:Test|h[Test]|h|r.
[combat] time=5.324 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=16;hex=00000000070000002E676D206F666600
[combat] time=5.324 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_off
[combat] time=5.400 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=33;hex=0A0000000000000000000000000F000000474D206D6F6465206973204F46460000
[combat] time=5.400 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=15;hex=474D206D6F6465206973204F464600
[combat] time=5.403 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_OFF
[combat] time=5.403 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_OFF
[spell-sweep] time=6.331 character=Test class=1 spell=6673 name=Battle_Shout school=PHYSICAL castType=EFFECT_CHECK result=AURA_ABSENT animation=Stand effect=PLAYER_DESCRIPTOR_AURA targetType=SELF gcdReady=True cooldownReady=True resourceType=NONE resourceBefore=0 resourceCost=0 resolved=0x0000000000000001 sent=False
[cast] time=6.337 spell=6673 reason=ImplicitSelf selected=0x0000000000000000 resolved=0x0000000000000000 sent=True
[anim] time=7.563 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.566 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.566 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.568 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.568 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.571 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.571 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.573 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.573 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.576 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.576 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.579 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.579 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.582 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.582 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.584 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.584 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.587 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.587 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.589 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.589 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.592 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.592 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.595 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.595 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.598 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.598 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.600 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.600 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.603 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.603 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.606 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.606 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.608 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.608 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.612 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.612 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.614 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.614 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.617 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.617 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.620 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.620 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.622 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.622 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.625 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.625 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.628 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.628 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.631 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.631 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.633 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.633 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.636 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.636 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.639 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.639 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.641 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.641 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.644 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.644 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.646 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.646 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.649 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.649 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.651 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.651 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.654 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.654 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.656 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.656 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.659 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.659 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.662 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.662 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.664 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.664 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.667 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.667 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.669 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.669 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.672 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.672 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.675 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.675 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.677 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.677 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.680 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.680 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.682 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.682 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.685 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.685 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.687 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.687 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.690 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.690 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.694 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.694 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.697 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.697 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.700 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.700 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.702 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.702 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.705 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.705 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.707 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.707 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.710 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.710 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.713 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.713 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.715 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.715 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.718 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.718 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.720 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.720 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.723 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.723 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.726 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.726 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.729 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.729 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.731 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.731 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.734 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.734 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.737 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.737 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.739 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.739 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.742 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.742 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.745 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.745 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.748 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.748 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.750 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.750 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.753 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.753 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.755 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.755 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.758 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.758 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.761 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.761 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.764 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.764 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.766 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.766 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.769 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.769 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.771 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.771 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.774 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.774 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.778 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.778 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.780 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.780 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.783 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.783 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.785 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.785 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.788 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.788 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.790 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.790 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.793 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.793 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.796 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.796 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.798 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.798 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.800 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.800 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.803 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.803 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.805 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.805 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.808 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.808 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.811 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.811 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.813 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.813 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.816 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.816 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.818 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.818 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.821 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.821 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.824 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.824 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.827 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.827 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.829 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.829 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.832 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.832 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.834 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.834 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.837 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.837 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.839 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.839 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.842 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.842 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.845 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.845 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.848 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.848 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.850 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.850 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.853 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.853 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.855 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.855 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.858 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.858 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.861 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.861 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.864 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.864 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.866 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.866 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.869 unit=creature:328 track=0 requested=0 played=0 kind=Exact
